,budget,genres,id,language,overview,popularity,production_companies,release_date,revenue,runtime,title,vote_average,vote_count,year,month,day
2439,17000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",2989,en,Roar follows a family who are attacked by various African animals at the secluded home of their keeper.,1.15641,"[{""name"": ""American Filmworks"", ""id"": 8310}]",1981-11-12,2000000,102.0,Roar,5.6,19,1981,11,12
2440,17000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",10629,en,"In this true story, Veronica Guerin is an investigative reporter for an Irish newspaper. As the drug trade begins to bleed into the mainstream, Guerin decides to take on and expose those responsible. Beginning at the bottom with addicts, Guerin then gets in touch with John Traynor, a paranoid informant. Not without some prodding, Traynor leads her to John Gilligan, the ruthless head of the operation, who does not take kindly to Guerin's nosing.",9.583578,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2003-07-11,1569918,98.0,Veronica Guerin,6.8,59,2003,7,11
2441,17000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",255343,en,"For Pablo Escobar family is everything. When young surfer Nick falls for Escobar's niece, Maria, he finds his life on the line when he's pulled into the dangerous world of the family business.",25.112567,"[{""name"": ""Nexus Factory"", ""id"": 7561}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Jaguar Films"", ""id"": 10497}, {""name"": ""Umedia"", ""id"": 19037}, {""name"": ""Chapter 2"", ""id"": 20339}, {""name"": ""Roxbury"", ""id"": 63810}]",2014-10-11,3758328,120.0,Escobar: Paradise Lost,6.1,271,2014,10,11
2442,17000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",4723,en,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",9.349386,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Persistent Entertainment"", ""id"": 810}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Cherry Road Films LLC"", ""id"": 1700}, {""name"": ""MHF Zweite Academy Film"", ""id"": 8848}, {""name"": ""Darko Entertainment"", ""id"": 12622}, {""name"": ""Academy Films"", ""id"": 54030}, {""name"": ""Eden Roc Productions"", ""id"": 87783}]",2006-05-15,374743,144.0,Southland Tales,5.2,153,2006,5,15
2444,17000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",25763,en,A small group of survivors at a military installation who survived World War 3 attempt to drive across the desolate wasteland to where they hope more survivors are living. Hopefully their specially built vehicles will protect them against the freakish weather mutated plant and animal life and other dangers along the way.,2.215261,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1977-09-10,8720000,91.0,Damnation Alley,5.0,27,1977,9,10
2445,17000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",79694,en,"Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",6.385234,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Studio Babelsberg Motion Pictures"", ""id"": 37826}]",2012-08-23,9627492,82.0,The Apparition,4.5,140,2012,8,23
2447,16800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",18615,en,"In 1958 New York Diane Arbus is a housewife and mother who works as an assistant to her husband, a photographer employed by her wealthy parents. Respectable though her life is, she cannot help but feel uncomfortable in her privileged world. One night, a new neighbor catches Diane's eye, and the enigmatic man inspires her to set forth on the path to discovering her own artistry.",4.358255,"[{""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Edward R. Pressman Film"", ""id"": 6455}, {""name"": ""Iron Film"", ""id"": 36650}]",2006-08-30,2281089,122.0,Fur: An Imaginary Portrait of Diane Arbus,5.8,73,2006,8,30
2448,15000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",10673,en,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing.",24.898687,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1987-12-10,43848069,126.0,Wall Street,7.0,546,1987,12,10
2449,16500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",4584,en,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",20.898711,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mirage Enterprises"", ""id"": 932}]",1995-12-13,135000000,136.0,Sense and Sensibility,7.2,352,1995,12,13
2450,16500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2977,en,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.,18.236284,"[{""name"": ""Ecosse Films"", ""id"": 1267}, {""name"": ""2 Entertain"", ""id"": 2689}, {""name"": ""Bueprint Pictures"", ""id"": 6342}]",2007-03-02,37311672,120.0,Becoming Jane,6.9,317,2007,3,2
2451,16500000,"[{""id"": 35, ""name"": ""Comedy""}]",10760,en,A modern retelling of Snow White set against students in their freshman year of college in the greek system.,10.74648,"[{""name"": ""Morgan Creek Productions"", ""id"": 10210}, {""name"": ""Clifford Werber Productions"", ""id"": 46051}, {""name"": ""SW7D Productions"", ""id"": 46052}]",2007-09-21,13620075,108.0,Sydney White,6.0,236,2007,9,21
2452,16500000,"[{""id"": 18, ""name"": ""Drama""}]",11093,en,"Behrani, an Iranian immigrant buys a California bungalow, thinking he can fix it up, sell it again, and make enough money to send his son to college. However, the house is the legal property of former drug addict Kathy. After losing the house in an unfair legal dispute with the county, she is left with nowhere to go. Wanting her house back, she hires a lawyer and befriends a police officer. Neither Kathy nor Behrani have broken the law, so they find themselves involved in a difficult moral dilemma.",12.102725,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Cobalt Media Group"", ""id"": 18619}, {""name"": ""Bisgrove Entertainment"", ""id"": 59951}]",2003-12-19,16942795,126.0,House of Sand and Fog,7.0,199,2003,12,19
2453,16400000,"[{""id"": 18, ""name"": ""Drama""}]",207,en,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",55.458584,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}]",1989-06-02,235860116,129.0,Dead Poets Society,8.1,2705,1989,6,2
2454,16000000,"[{""id"": 35, ""name"": ""Comedy""}]",8467,en,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",35.777067,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Motion Picture Corporation of America (MPCA)"", ""id"": 11061}]",1994-12-16,247275374,107.0,Dumb and Dumber,6.5,1859,1994,12,16
2455,16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",639,en,"During their travels from Chicago to New York, Harry and Sally Will debate whether or not sex ruins a perfect relationship between a man and a woman. Eleven years and later, they're still no closer to finding the answer.",18.430419,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Nelson Entertainment"", ""id"": 365}]",1989-07-21,92823546,96.0,When Harry Met Sally...,7.3,950,1989,7,21
2456,16000000,"[{""id"": 18, ""name"": ""Drama""}]",24226,en,"Frank Galvin is a down-on-his luck lawyer, reduced to drinking and ambulance chasing. Former associate Mickey Morrissey reminds him of his obligations in a medical malpractice suit that he himself served to Galvin on a silver platter: all parties willing to settle out of court. Blundering his way through the preliminaries, he suddenly realizes that perhaps after all the case should go to court; to punish the guilty, to get a decent settlement for his clients, and to restore his standing as a lawyer.",7.980632,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1982-12-08,53977250,129.0,The Verdict,7.4,131,1982,12,8
2457,16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",9285,en,Four friends take off on an 1800 mile road trip to retrieve an illicit tape mistakenly mailed to a girl friend.,14.759948,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""The Montecito Picture Company"", ""id"": 2364}]",2000-05-19,119754278,93.0,Road Trip,5.9,542,2000,5,19
2459,15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",74643,en,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",29.943316,"[{""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""La Petite Reine"", ""id"": 1992}, {""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Jouror Productions"", ""id"": 12391}, {""name"": ""La Classe Am\u00e9ricaine"", ""id"": 50630}, {""name"": ""JD Prod"", ""id"": 71510}]",2011-05-15,133432856,100.0,The Artist,7.3,1049,2011,5,15
2460,16000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",13788,en,A young woman fights the spirit that is slowly taking possession of her.,15.788784,"[{""name"": ""Rogue Pictures"", ""id"": 134}, {""name"": ""Phantom Four"", ""id"": 423}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Relativity Media"", ""id"": 7295}]",2009-01-09,76514050,87.0,The Unborn,4.8,365,2009,1,9
2461,16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",83666,en,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",41.083914,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""American Empirical Pictures"", ""id"": 23449}, {""name"": ""Moonrise"", ""id"": 25626}]",2012-05-16,68263166,94.0,Moonrise Kingdom,7.6,1662,2012,5,16
2463,18500000,"[{""id"": 18, ""name"": ""Drama""}]",318850,en,"Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood perspective, it follows young Jesus as he grows into his religious identity.",1.884558,"[{""name"": ""Focus Features"", ""id"": 10146}]",2016-03-10,6490401,120.0,The Young Messiah,6.4,30,2016,3,10
2465,19000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1417,es,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",90.809408,"[{""name"": ""Estudios Picasso"", ""id"": 2029}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}, {""name"": ""Tequila Gang"", ""id"": 11628}]",2006-05-27,83258226,118.0,Pan's Labyrinth,7.6,3041,2006,5,27
2467,16000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16161,en,"The story of Jody, a misguided, 20-year-old African-American who is really just a baby boy finally forced-kicking and screaming to face the commitments of real life. Streetwise and jobless, he has not only fathered two children by two different women-Yvette and Peanut but still lives with his own mother. He can't seem to strike a balance or find direction in his chaotic life.",7.854989,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""New Deal Productions"", ""id"": 1947}]",2001-06-27,29381649,130.0,Baby Boy,7.4,55,2001,6,27
2468,16000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",49950,en,"When Sara (Minka Kelly), a young design student from Iowa, arrives for college in Los Angeles, she is eager to fit in and get to know the big city. Her wealthy roommate, Rebecca (Leighton Meester), is more than eager to take Sara under her wing and show her the ropes. The two become close, but when Sara begins to branch out and make more friends on campus, Rebecca becomes resentful. Alarmed, Sara moves in with her new boyfriend, causing Rebecca's behavior to take a violent turn.",11.807269,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Screen Gems"", ""id"": 3287}]",2011-02-04,40492759,91.0,The Roommate,5.3,224,2011,2,4
2469,17700000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",10956,en,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks.",15.976335,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]",2001-04-10,30987695,91.0,Joe Dirt,5.5,242,2001,4,10
